BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
GURRAMKONDA,Cereals,2013,10,3,"Paddy Dhan",CHITTOOR,nan,nan,AGRICULTURE,"ANDHRA PRADESH","sheath blight and rots","spraying carbondysm 1gmltr           bavistin3093313431203149311631430310531343100313531183149 13095314931203134311831373122313731223136 311231363103313531223147 31143135309831353093313431203136 309831433119313431223135",13.2026,79.0032
KUPPAM,Cereals,2013,10,17,"Paddy Dhan",CHITTOOR,nan,nan,AGRICULTURE,"ANDHRA PRADESH","sheath blight and rots","spraying hexaconozol 400mlacre",13.2026,79.0032
BANGARUPALEM,Cereals,2013,10,25,"Paddy Dhan",CHITTOOR,"Plant Protection",nan,AGRICULTURE,"ANDHRA PRADESH","sheath blight","HEXACONAZOLECONTAF ANVIL  400 ML PER ACRE  3129314230933149312831343093314631123100314731223149  309331343074310331153149  307731123125313531223149    30863093312031343112313530933135 400 30873074 308631223149  200 3122313631033120314931223137 311231363103313531223147 30933122313531143135 31143135309831343093313431203135 309831433119313431223135",13.2026,79.0032
CHITTOOR,Cereals,2013,11,2,"Paddy Dhan",CHITTOOR,nan,nan,AGRICULTURE,"ANDHRA PRADESH","SHEATH BLIGHT","CONTAF 2 ML FOR LITRE",13.2026,79.0032
"KALAIGAON  Pt",Cereals,2013,4,28,"Paddy Dhan",DARRANG,nan,nan,AGRICULTURE,ASSAM,"SHEATH BLIGHT","SPRAY CARBENDAZIM  5 GM LIT WATER",26.4373,92.0047
DALGAON-SIALMARI,Cereals,2013,8,18,"Paddy Dhan",DARRANG,nan,nan,AGRICULTURE,ASSAM,"contorl measure of sheath blight  muza pest  fungal wilt","spray carbendazim  2 gm lit water and fipronil  1 ml lit water",26.4373,92.0047
DHAKUAKHANA,Cereals,2013,7,6,"Paddy Dhan",LAKHIMPUR,"Plant Protection",nan,AGRICULTURE,ASSAM,"sheath blight of rice","adviced to apply carbendazim  5 gm per liter of water",27.1763,94.1993
LAHOAL,Cereals,2013,7,28,"Paddy Dhan",DIBRUGARH,nan,nan,AGRICULTURE,ASSAM,"sheath blight control meaSURE","SPRAY CYMBOPOGON 20 EC  5MLLIT WATER",27.4845,94.9019
TINGKHONG,Cereals,2013,10,7,"Paddy Dhan",DIBRUGARH,nan,nan,AGRICULTURE,ASSAM,"SHEATH BLIGHT CONTROL MEASURE","SPRAY CYMBOPOGONE PRODUCTS AND EXPLAINED IN DETAILAS",27.4845,94.9019
BHURBANDHA,Cereals,2013,10,3,"Paddy Dhan",MARIGOAN,nan,nan,AGRICULTURE,ASSAM,"control measure of sheath blight","spray carbendazim  2ml lit water",26.4074,93.2551
KARGAHAR,Cereals,2013,9,18,"Paddy Dhan",ROHTAS,"Plant Protection",JAYAD,AGRICULTURE,BIHAR,"SHEATH BLIGHT IN RICE","SPRAY OF MANCOZEB  2GMLIT WATER HECT",24.9394,84.0197
NOKHA,Cereals,2013,9,27,"Paddy Dhan",ROHTAS,"Plant Protection",nan,AGRICULTURE,BIHAR,"SHEATH BLIGHT IN PADDY","SPRAY CARBENDAZIM 50 WP  1 GM PER LITRE OF WATER AND SPRAY HEXOCONAZOL 5 EC  2 ML PER LITRE OF WATER",24.9394,84.0197
DAWATH,Cereals,2013,11,1,"Paddy Dhan",ROHTAS,"Plant Protection",JAYAD,AGRICULTURE,BIHAR,"sheath blight problem in the paddy","validamycine 2mllitre of water",24.9394,84.0197
"GAYA TOWN",Cereals,2013,11,9,"Paddy Dhan",GAYA,"Plant Protection",KHARIF,AGRICULTURE,BIHAR,"sheath blight problem in paddy","spray 2mllitre of water",24.6794,85.0116
AURANGABAD,Cereals,2013,11,10,"Paddy Dhan",AURANGABAD,nan,KHARIF,AGRICULTURE,BIHAR,"Sheath Blight in paddy","Spray Hexaconazole 5 EC  2 ml in one litre of water",24.8033,84.411
DHARHARA,Cereals,2013,11,6,"Paddy Dhan",MUNGER,"Plant Protection",JAYAD,AGRICULTURE,BIHAR,"sheath blight problem in the paddy","spray hexaconazole 2mllitre of water",25.2203,86.5162
BANMANKHI,Cereals,2013,11,7,"Paddy Dhan",PURNEA,"Plant Protection",JAYAD,AGRICULTURE,BIHAR,"sheath blight problem in the paddy","spray hexaconazole 2mllitre of water",25.7774,87.4731
PAROO,Cereals,2013,7,14,"Paddy Dhan",MUZAFFARPUR,"Plant Protection",nan,AGRICULTURE,BIHAR,"SHEATH BLIGHTIN RICE","SPRAY BHAILIDAMYSING OR HEXACONOZOL 2MLLIT OF WATER",26.1483,85.3316
NARNAUND,Cereals,2013,8,16,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"how to control of sheath blight in paddy crop ","spray of valdamycin 700 gm in 200 liter water acer",29.8573,76.4545
HANSI-I,Cereals,2013,8,24,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
NARNAUND,Cereals,2013,8,26,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm 60 ml coragen in 200 lt of water per acre",29.8573,76.4545
HANSI-II,Cereals,2013,8,28,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"how to control of sheath blight in paddy","spray of 300ml hazaconagol in 200lt wateracer",29.8573,76.4545
BARWALA,Cereals,2013,8,29,"Paddy Dhan",HISSAR,nan,JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control Sheath Blight in Paddy","Spray 600-700 gm Valdamycin in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,8,31,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,1,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"information regarding control of sheath blight in rice ","spray 600 ml valdamycin in 200 Ltr of water acre ",29.8573,76.4545
HANSI-I,Cereals,2013,9,2,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
AGROHA,Cereals,2013,9,2,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HISAR-I,Cereals,2013,9,3,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.8573,76.4545
NARNAUND,Cereals,2013,9,3,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
NARNAUND,Cereals,2013,9,3,"Paddy Dhan",HISSAR,"Agriculture Mechanization",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,4,"Paddy Dhan",HISSAR,nan,JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.8573,76.4545
NARNAUND,Cereals,2013,9,5,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
UKLANA,Cereals,2013,9,5,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
ADAMPUR,Cereals,2013,9,6,"Paddy Dhan",HISSAR,nan,JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
NARNAUND,Cereals,2013,9,6,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control Sheath Blight in paddy","Spray 600 gm Valdamycin in 200 lt of water per acre",29.8573,76.4545
UKLANA,Cereals,2013,9,6,"Paddy Dhan",HISSAR,nan,JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,7,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray 200 gm Carbendazim in 120 lt of water per acre",29.8573,76.4545
HISAR-II,Cereals,2013,9,8,"Paddy Dhan",HISSAR,nan,JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,8,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.8573,76.4545
HISAR-II,Cereals,2013,9,8,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.8573,76.4545
HANSI-I,Cereals,2013,9,11,"Paddy Dhan",HISSAR,nan,JAYAD,AGRICULTURE,HARYANA,"Information regarding sheath blight in rice","Spray 250ml veldamycin in 200 liter of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,12,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,12,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
AGROHA,Cereals,2013,9,12,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of m-45  600 gm in 200 liter wateracre ",29.8573,76.4545
BARWALA,Cereals,2013,9,13,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,16,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,17,"Paddy Dhan",HISSAR,"Cultural Practices",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,18,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
UKLANA,Cereals,2013,9,18,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control Sheath Blight in paddy","Spray 600 gm Valdamycin in 200 lt of water per acre",29.8573,76.4545
UKLANA,Cereals,2013,9,18,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
BARWALA,Cereals,2013,9,19,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control Sheath Blight in Paddy","Spray 350 ml Hexaconazole in 200 lt of water per acre",29.8573,76.4545
HISAR-I,Cereals,2013,9,19,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.8573,76.4545
NARNAUND,Cereals,2013,9,19,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.8573,76.4545
HANSI-I,Cereals,2013,9,22,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.8573,76.4545
HANSI-I,Cereals,2013,9,23,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control Sheath Blight in paddy","Spray 350 ml Hexaconazole in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,9,24,"Paddy Dhan",HISSAR,"Plant Protection",nan,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
NARNAUND,Cereals,2013,9,24,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of veldamycin  400 gm in 200 liter water per acre ",29.8573,76.4545
BARWALA,Cereals,2013,9,25,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
NARNAUND,Cereals,2013,10,2,"Paddy Dhan",HISSAR,"Plant Protection",KHARIF,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,10,3,"Paddy Dhan",HISSAR,"Cultural Practices",JAYAD,AGRICULTURE,HARYANA,"information regarding sheath blight in paddyinformation regarding black hopper in paddy","spray 500ml weldamycin in 200 liter of water per acrespray 350ml uploudwoofrogine and 100ml nuwan in 200 liter of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,10,6,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HISAR-I,Cereals,2013,10,7,"Paddy Dhan",HISSAR,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"information regarding control of sheath blight in rice ","spray 600 ml valdamycin in 200 Ltr of water acre ",29.8573,76.4545
HANSI-II,Cereals,2013,10,7,"Paddy Dhan",HISSAR,"Cultural Practices",JAYAD,AGRICULTURE,HARYANA,"INFORMATION REGARDING SHEATH BLIGHT IN PADDY","SPRAY 500ML WELDAMYCIN IN 200 LITER OF WATER PER ACRE",29.8573,76.4545
HISAR-I,Cereals,2013,10,7,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","how to control sheath blight  in paddy spray of bavistin  400 gm in 200 liter wateracre ",29.8573,76.4545
HANSI-I,Cereals,2013,10,7,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","how to control sheath blight  in paddy spray of bavistin  400 gm in 200 liter wateracre ",29.8573,76.4545
HANSI-I,Cereals,2013,10,10,"Paddy Dhan",HISSAR,nan,JAYAD,AGRICULTURE,HARYANA,"information regarding sheath blight in rice","spray 500ml weldamycin in 250 liter of water per acre",29.8573,76.4545
AGROHA,Cereals,2013,10,10,"Paddy Dhan",HISSAR,nan,JAYAD,AGRICULTURE,HARYANA,"information regarding sheath blight in rice","spray 500ml weldamycin in 250 liter of water per acre",29.8573,76.4545
NARNAUND,Cereals,2013,10,10,"Paddy Dhan",HISSAR,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Information regarding how to control sheath blight in paddySpray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.8573,76.4545
HANSI-I,Cereals,2013,10,17,"Paddy Dhan",HISSAR,nan,JAYAD,AGRICULTURE,HARYANA,"information regarding sheath blight in paddy","spray 500ml weldamycin in 200 liter of water per acre",29.8573,76.4545
RANIA,Cereals,2013,8,17,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.6063,74.9037
RANIA,Cereals,2013,8,24,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.6063,74.9037
SIRSA,Cereals,2013,8,31,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"how to control of sheath blight in paddy","spray of valdamycin 600 Gm in 200 Lt wateracre",29.6063,74.9037
RANIA,Cereals,2013,8,31,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.6063,74.9037
RANIA,Cereals,2013,9,6,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.6063,74.9037
SIRSA,Cereals,2013,9,7,"Paddy Dhan",SIRSA,nan,JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control Sheath Blight in paddy","Spray 600 gm Valdamycin in 200 lt of water per acre",29.6063,74.9037
"NATHUSARI CHOPTA",Cereals,2013,9,11,"Paddy Dhan",SIRSA,nan,JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Information regarding how to control sheath blight in paddySpray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.6063,74.9037
RANIA,Cereals,2013,9,11,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.6063,74.9037
SIRSA,Cereals,2013,9,13,"Paddy Dhan",SIRSA,nan,JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.6063,74.9037
SIRSA,Cereals,2013,9,14,"Paddy Dhan",SIRSA,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","spray of m-45  600 gm 200 liter wateracre ",29.6063,74.9037
ODHAN,Cereals,2013,9,17,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.6063,74.9037
SIRSA,Cereals,2013,9,17,"Paddy Dhan",SIRSA,"Cultural Practices",JAYAD,AGRICULTURE,HARYANA,"Information regarding sheath blight in rice","Spray 250ml veldamycin in 200 liter of water per acre",29.6063,74.9037
RANIA,Cereals,2013,9,18,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.6063,74.9037
DABWALI,Cereals,2013,9,19,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray 200 gm Carbendazim in 120 lt of water per acre",29.6063,74.9037
DABWALI,Cereals,2013,9,19,"Paddy Dhan",SIRSA,nan,JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of m-45  600 gm in 200 liter wateracre ",29.6063,74.9037
SIRSA,Cereals,2013,9,22,"Paddy Dhan",SIRSA,nan,JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.6063,74.9037
DABWALI,Cereals,2013,9,23,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control Sheath Blight in paddy","Spray 600 gm Valdamycin in 200 lt of water per acre",29.6063,74.9037
DABWALI,Cereals,2013,9,23,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"Information regarding how to control sheath blight in paddy","Spray valdamycin 3L 600-700 gm in 200 lt of water per acre",29.6063,74.9037
SIRSA,Cereals,2013,9,24,"Paddy Dhan",SIRSA,"Bio-Pesticides and Bio-Fertilizers",JAYAD,AGRICULTURE,HARYANA,"how to control sheath blight  in paddy ","spray of bavistin  400 gm in 200 liter wateracre ",29.6063,74.9037
RANIA,Cereals,2013,10,2,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"information regarding control of sheath blight in rice ","spray 700g valdamycin in 200 Ltr of water acre ",29.6063,74.9037
DABWALI,Cereals,2013,10,6,"Paddy Dhan",SIRSA,"Plant Protection",JAYAD,AGRICULTURE,HARYANA,"information regarding sheath blight in rice","spray 350ml woofrogine and 100 ml nuwan in 200 liter of ater per acre",29.6063,74.9037
SIRSA,Cereals,2013,10,8,"Paddy Dhan",SIRSA,nan,JAYAD,AGRICULTURE,HARYANA,"information regarding control of sheath blight in rice ","spray 600gm valdamycin in 250 Ltr of water acre ",29.6063,74.9037
